name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
kiruna,2021-12-07T22:00:00,-17.9,-17.9,-19.9,84.22,0,0,,0,45.99,19.9,0.5,169,1017.1,100,9.6,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-07T23:00:00,-17.9,-17.9,-19.9,84.24,0,0,,0,45.99,19.8,1.2,184,1017.1,100,5.1,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T00:00:00,-16.9,-16.9,-19,84.37,0,0,,0,45.99,15.6,3.8,188,1017.1,94.7,4.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T01:00:00,-16.9,-16.9,-18.4,88.08,0,0,,0,45.99,21.6,2.2,317,1016.1,100,3,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T02:00:00,-17,-17,-18,91.53,0,0,,0,45.99,14.1,0.3,357,1016.1,100,1.5,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T03:00:00,-16.4,-16.4,-18,87.67,0,0,,0,45.99,14.4,3.8,69,1016.1,100,3.5,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T04:00:00,-16,-16,-18,84.5,0,0,,0,45.99,13.3,3.9,174,1016.1,100,2.2,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T05:00:00,-16,-16,-17,91.62,0,0,,0,45.99,13.7,3.8,69,1016.1,100,6.1,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T06:00:00,-15,-15,-17.1,84.59,0.078,100,snow,0,45.99,13.3,0.3,11,1016.1,100,2.6,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T07:00:00,-15.5,-19.5,-17.1,87.73,0.066,100,snow,0,45.99,14.4,5.5,63,1016.1,100,2.5,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T08:00:00,-16,-16,-17.1,91.54,0.066,100,snow,0,45.99,12.2,4.5,70,1016.1,100,1.1,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T09:00:00,-16,-16,-17.6,87.67,0,0,,0.04,46.03,13.3,2,284,1016.1,100,3,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T10:00:00,-16.5,-16.5,-18,88.11,0,0,,0.04,46.07,12.5,1.2,74,1016.1,100,2.1,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T11:00:00,-17.5,-17.5,-19.5,84.34,0,0,,0.04,46.12,5.4,2.6,144,1016,73.3,6.3,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02029099999"
kiruna,2021-12-08T12:00:00,-19.4,-19.4,-21.5,83.93,0,0,,0.04,46.16,11.5,2.9,253,1016.1,39.8,9.9,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T13:00:00,-23.3,-28.2,-26.2,76.47,0.012,100,snow,0.04,46.2,10.8,5.4,217,1016.1,60.1,9.9,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T14:00:00,-21,-25.7,-23,83.77,0,0,,0.04,46.24,13.9,5.4,222,1015.1,94.7,10,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T15:00:00,-19.9,-19.9,-21.4,87.78,0.012,100,snow,0.04,46.28,15.1,4.5,216,1015.1,94.5,6.3,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T16:00:00,-18.5,-23.6,-20.5,84.08,0,0,,0.04,46.32,11.5,6.5,194,1015.1,100,3.4,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T17:00:00,-16,-20.2,-18.1,84.41,0,0,,0.04,46.37,11.8,5.6,159,1015.1,94.7,7,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T18:00:00,-15.5,-15.5,-17.5,84.5,0,0,,0.04,46.41,16.1,4.8,127,1015.1,62.9,9.9,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T19:00:00,-16.5,-16.5,-18,88.09,0,0,,0.04,46.45,10.8,3.8,115,1015.1,39.8,10,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T20:00:00,-17,-17,-18.6,87.57,0,0,,0.04,46.49,19,1.3,7,1014.1,100,6.4,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T21:00:00,-17,-20.7,-18.6,87.6,0,0,,0.04,46.53,18.7,4.8,43,1014.1,100,10.1,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T22:00:00,-17,-21.5,-18.5,88.06,0.022,100,snow,0.04,46.57,20.8,6,294,1014.1,100,9.8,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-08T23:00:00,-16.1,-16.1,-17.6,88.13,0.022,100,snow,0.04,46.62,16.2,4.5,105,1014.1,100,2.4,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T00:00:00,-13.7,-21.2,-15.3,87.85,0.022,100,snow,0.04,46.66,20.9,14.7,196,1014.1,100,6,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T01:00:00,-14.2,-21,-15.3,91.59,0,0,,0.04,46.7,18,12.1,200,1014.1,100,4.1,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T02:00:00,-13.7,-20.5,-15.3,87.86,0,0,,0.04,46.74,23.3,12.2,196,1013.1,100,4.8,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T03:00:00,-15.2,-21,-16.8,87.72,0,0,,0.04,46.78,16.6,9.1,193,1013.1,99.4,7.5,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T04:00:00,-15.3,-20.3,-16.8,88.17,0,0,,0.04,46.82,11.3,7.4,193,1013.1,100,3.2,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T05:00:00,-17.2,-21.9,-19.2,84.23,0,0,,0.04,46.87,9.1,6.3,190,1013.1,100,1.1,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T06:00:00,-15.8,-19.5,-17.9,83.91,0,0,,0.04,46.91,7.3,5,276,1012.1,46.6,7.5,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T07:00:00,-18.7,-18.7,-19.8,91.28,0,0,,0.04,46.95,7.2,1,359,1013.1,0,11.3,0,,0,,Clear,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T08:00:00,-20.2,-20.2,-21.8,87.02,0,0,,0.04,46.99,8.1,4.5,197,1012.1,94.7,7.6,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T09:00:00,-21.2,-21.2,-22.8,87.41,0,0,,0,46.99,7.4,3.7,201,1013.1,94.7,11,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T10:00:00,-21.1,-21.1,-23.6,80.26,0,0,,0,46.99,9.1,2,354,1013.1,100,4.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T11:00:00,-20.8,-20.8,-22.8,83.62,0,0,,0,46.99,8.8,1.9,97,1012.1,100,1.9,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T12:00:00,-20.7,-20.7,-22.8,83.54,0,0,,0,46.99,8,2.8,111,1012.1,94.7,2,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T13:00:00,-21.1,-21.1,-23.2,83.57,0,0,,0,46.99,14.4,1.9,4,1012.1,50,10.3,0,,0,,Partially cloudy,partly-cloudy-night,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T14:00:00,-21.5,-21.5,-23.6,83.48,0,0,,0,46.99,9.2,0.1,358,1012.1,100,10.1,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T15:00:00,-17.3,-17.3,-19.3,84.02,0.022,100,snow,0,46.99,11.3,0.1,360,1012.1,94.7,0.8,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T16:00:00,-16.8,-16.8,-18.4,87.43,0,0,,0,46.99,8.8,3.7,22,1012.1,100,1.3,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T17:00:00,-15.8,-15.8,-17.4,87.5,0,0,,0,46.99,12,2.9,269,1012.1,94.7,5.7,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T18:00:00,-12.2,-17,-13.8,88.33,0,0,,0,46.99,9.6,7.8,299,1011.1,94.4,9.7,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T19:00:00,-9.5,-13.4,-11.5,85.06,0.145,100,snow,0,46.99,14.4,7.1,11,1011.1,89.2,9.8,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T20:00:00,-13.2,-13.2,-14.3,91.62,0.221,100,snow,0,46.99,7.3,4.5,197,1011.1,100,4.8,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T21:00:00,-12.6,-12.6,-13.7,91.78,0.022,100,snow,0,46.99,9.5,2.1,8,1010.1,94.5,1.6,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T22:00:00,-11.6,-11.6,-13.2,88.09,0.022,100,snow,0,46.99,8.4,2.9,224,1010.1,100,2.9,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-09T23:00:00,-9.1,-13.9,-10.1,92.09,0,0,,0,46.99,12.8,9.4,177,1010.1,100,4.1,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T00:00:00,-6.3,-11.6,-7.4,92.21,0,0,,0,46.99,16.3,12.6,200,1009.1,100,7.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T01:00:00,-5.3,-12,-7.3,85.71,0,0,,0,46.99,18,20.2,207,1009.1,100,10.7,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T02:00:00,-5.3,-13.5,-7.3,85.78,0,0,,0,46.99,14.2,31,210,1009.1,94.7,10.9,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T03:00:00,-5.2,-12.3,-7.3,85.74,0,0,,0,46.99,22.3,22.7,218,1009.1,100,11.2,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T04:00:00,-5.2,-12.5,-7.2,85.71,0,0,,0,46.99,30.5,24.1,218,1009.1,39.1,11.2,0,,0,,Partially cloudy,partly-cloudy-night,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T05:00:00,-5.2,-13.7,-6.2,92.25,0,0,,0,46.99,25.9,34.3,201,1009.1,60,11.3,0,,0,,Partially cloudy,partly-cloudy-night,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T06:00:00,-4.2,-12,-6.2,85.83,0,0,,0,46.99,24.5,30.7,204,1009.1,94.7,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T07:00:00,-4.1,-10.7,-6.2,85.82,0,0,,0,46.99,14.4,21.4,185,1010.1,100,11.3,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T08:00:00,-4.6,-11.2,-6.1,89.28,0,0,,0,46.99,37.6,21,187,1010.1,100,11.1,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T09:00:00,-5,-12.4,-6.6,88.83,0,0,,0,46.99,31.9,25.5,204,1010,100,11,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T10:00:00,-6,-11.5,-7,92.29,0,0,,0,46.99,40.4,13.7,177,1010,100,10.8,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T11:00:00,-6,-11.1,-7,92.32,0,0,,0,46.99,35.1,12,156,1010,100,11.2,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T12:00:00,-6,-11.6,-7.1,92.31,0,0,,0,46.99,29.2,14.1,183,1010,100,10.7,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T13:00:00,-6,-12.7,-7.1,92.27,0.036,100,snow,0,46.99,21.6,19.1,173,1010,100,10,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T14:00:00,-6,-10,-7.1,92.27,0.012,100,snow,0,46.99,27.3,8.5,174,1010,100,8.9,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T15:00:00,-6,-10.7,-8.1,85.63,0.012,100,snow,0,46.99,24.7,10.6,167,1010,99.8,10,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T16:00:00,-6.1,-10.1,-8.1,85.62,0.012,100,snow,0,46.99,31.1,8.7,142,1010,89.1,10.2,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T17:00:00,-6.6,-11.3,-8.1,88.99,0.012,100,snow,0,46.99,27.2,10.7,140,1010,50,8.9,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T18:00:00,-6.1,-6.1,-8.1,85.62,0.012,100,snow,0,46.99,26.8,4.8,184,1010,39.6,9.9,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T19:00:00,-7,-11.8,-8.1,92.11,0.012,100,snow,0,46.99,10.8,10.5,195,1010.1,39.8,10.9,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T20:00:00,-7,-13.8,-8.1,92.18,0,0,,0,46.99,24.1,18.2,198,1010.1,76.8,11.2,0,,0,,Partially cloudy,partly-cloudy-night,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T21:00:00,-7.1,-12.3,-9.1,85.48,0,0,,0,46.99,19.4,12,196,1010.1,99.3,11.3,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T22:00:00,-7.1,-15.2,-9.1,85.49,0,0,,0,46.99,19.4,26.3,180,1010.1,73.3,11.2,0,,0,,Partially cloudy,partly-cloudy-night,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-10T23:00:00,-7.1,-13.1,-9.1,85.44,0,0,,0,46.99,26.2,14.8,187,1011.1,59.7,11.3,0,,0,,Partially cloudy,partly-cloudy-night,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T00:00:00,-7.6,-13.7,-9.1,88.58,0,0,,0,46.99,23,14.9,195,1011.1,94.1,11.3,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T01:00:00,-8.1,-8.1,-9.7,88.45,0,0,,0,46.99,14.4,3.7,310,1011.1,93.9,11.3,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T02:00:00,-8.2,-12,-9.3,92.08,0,0,,0,46.99,12.3,7.2,190,1012.1,73.3,10.4,0,,0,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T03:00:00,-9.8,-13.1,-10.8,91.96,0,0,,0,46.99,8.7,5.7,146,1012.1,89.1,10.2,0,,0,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T04:00:00,-10.3,-10.3,-11.4,91.88,0,0,,0,46.99,8.3,3.6,96,1012.1,11.6,10.4,0,,0,,Clear,clear-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T05:00:00,-11.2,-15,-12.2,91.81,0,0,,0,46.99,8,6.3,208,1012.1,30,11.3,0,,0,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T06:00:00,-12.7,-16.3,-14.2,88.45,0.012,100,snow,0,46.99,5.8,5.4,217,1013.1,50,10.7,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T07:00:00,-14.7,-14.7,-15.7,91.55,0,0,,0,46.99,14.4,3.5,239,1013.1,49.4,10.7,0,,0,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T08:00:00,-15.6,-15.6,-17.2,88.12,0,0,,0,46.99,5.9,4.6,213,1013.1,100,10.5,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T09:00:00,-13.6,-13.6,-15.6,84.65,0,0,,0.08,47.08,4.4,3.6,217,1014.1,100,10.2,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T10:00:00,-12.6,-12.6,-13.7,91.75,0,0,,0.08,47.16,3.4,1.7,1,1014.1,100,10.3,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T11:00:00,-12.1,-12.1,-13.1,91.82,0,0,,0.08,47.24,3.7,2.8,226,1014.1,73.5,10.3,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T12:00:00,-12.1,-12.1,-13.1,91.78,0,0,,0.08,47.33,4.8,3.6,232,1015.1,28.2,10.1,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T13:00:00,-11.1,-11.1,-12.6,88.62,0,0,,0.08,47.41,10.8,1.8,37,1015.1,28.2,10.4,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T14:00:00,-12,-12,-13.1,91.87,0,0,,0.08,47.49,4.8,1.7,254,1015.1,65.4,11.1,0,,0,,Partially cloudy,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T15:00:00,-11,-11,-12.1,91.91,0,0,,0.08,47.58,4.4,1,360,1015.1,100,11.2,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T16:00:00,-11,-11,-12.1,91.93,0,0,,0.08,47.66,3,0.1,1,1015.1,100,11.4,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T17:00:00,-11,-11,-12.1,91.98,0,0,,0.08,47.74,2.6,1.9,360,1015.1,100,10.7,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T18:00:00,-11,-11,-12,92.03,0,0,,0.08,47.83,5.4,2.7,35,1015.1,99.9,9.9,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T19:00:00,-11,-11,-12,92.01,0,0,,0.08,47.91,14.4,3.6,288,1015.1,99.9,10.4,0,,0,,Overcast,snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T20:00:00,-11,-11,-12,92,0.06,100,snow,0.08,47.99,7.6,2,357,1015.1,100,7.1,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T21:00:00,-10.4,-10.4,-11.5,92.07,0.024,100,snow,0.08,48.08,5.8,1,10,1015.1,100,3.1,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T22:00:00,-10,-10,-11,92.12,0.024,100,snow,0.08,48.16,8.3,0.4,104,1015.1,100,4.3,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-11T23:00:00,-10,-10,-11,92.13,0.191,100,snow,0.08,48.24,7.9,0,360,1015.1,100,2,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T00:00:00,-9.4,-9.4,-10,95.54,0.462,100,snow,0.08,48.33,9.7,1,20,1014.1,100,1.6,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T01:00:00,-9,-9,-10,92.22,0.388,100,snow,0.08,48.41,7.2,2,283,1014.1,99.9,5.4,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T02:00:00,-9,-9,-10,92.24,0.38,100,snow,0.08,48.49,11.9,2.8,16,1013.1,100,1.5,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T03:00:00,-9,-9,-9.5,96.05,0.245,100,snow,0.08,48.58,13,0.2,349,1013.1,100,3.4,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T04:00:00,-8,-8,-9,92.31,0.19,100,snow,0.08,48.66,12.2,2.1,57,1012.1,100,1.6,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T05:00:00,-8,-8,-9,92.35,0.09,100,snow,0.08,48.74,14.4,0.4,10,1012.1,100,5.2,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T06:00:00,-8,-8,-9,92.29,0.024,100,snow,0.08,48.83,15.2,3,346,1011.1,100,10.4,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T07:00:00,-8,-8,-9,92.31,0.024,100,snow,0.08,48.91,10.8,0.6,273,1011.1,88.2,6.6,0,,0,,"Snow, Partially cloudy",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T08:00:00,-8,-8,-9,92.3,0.012,100,snow,0.08,48.99,17.6,2.2,52,1010.1,100,4.8,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T09:00:00,-7.5,-10.5,-8.5,92.36,0.048,100,snow,0,48.99,18.4,5.8,182,1010.1,100,5.4,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T10:00:00,-6.1,-9.9,-7.1,92.48,0.012,100,snow,0,48.99,21.2,8.1,172,1010.1,100,3.2,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T11:00:00,-6,-11.4,-7.1,92.48,0.088,100,snow,0,48.99,19,13.1,197,1010.1,94.6,7.2,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T12:00:00,-5.1,-10.6,-6.1,92.52,0.066,100,snow,0,48.99,19.7,14.6,210,1009.1,100,11.3,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T13:00:00,-5.1,-10.9,-6.1,92.47,0,0,,0,48.99,14.4,16.3,208,1009.1,88.4,11.3,0,,0,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T14:00:00,-5.1,-11.2,-6.1,92.38,0,0,,0,48.99,23.3,17.5,205,1009.1,88.7,11.3,0,,0,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T15:00:00,-4.7,-9.7,-6.2,89.29,0,0,,0,48.99,26.5,13.1,199,1009.1,99.4,11.2,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-12-12T16:00:00,-4.2,-8.8,-5.2,92.48,0.022,100,snow,0,48.99,26.9,11.8,205,1009.1,100,11,0,,0,,"Snow, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
